frame,ID,X,Y,Class,Color,Position
13,69,284,122,Player,red,Defense
14,1,871,208,Player,red,Defense
14,2,111,362,Player,red,Defense
14,3,647,534,Player,red,Defense
14,4,405,160,Player,red,Defense
14,5,1189,281,Player,red,Defense
14,6,970,164,Player,red,Defense
14,7,51,148,Player,red,Defense
14,8,558,65,Player,red,Defense
14,10,850,67,Player,red,Defense
14,11,22,156,Player,red,Defense
14,12,1269,147,Player,red,Defense
14,13,326,123,Player,red,Defense
14,14,1133,115,Player,red,Defense
14,15,175,123,Player,red,Defense
14,16,226,121,Player,red,Defense
14,63,1182,386,Player,red,Defense
14,69,285,122,Player,red,Defense
14,0,719,307,Ball,blue,Ball
15,1,868,208,Player,red,Defense
15,2,129,361,Player,red,Defense
15,3,658,514,Player,red,Defense
15,4,405,160,Player,red,Defense
15,5,1189,282,Player,red,Defense
15,6,970,164,Player,red,Defense
15,7,51,148,Player,red,Defense
15,8,557,65,Player,red,Defense
15,10,851,66,Player,red,Defense
15,11,21,156,Player,red,Defense
15,12,1269,147,Player,red,Defense
15,13,326,123,Player,red,Defense
15,14,1132,115,Player,red,Defense
15,15,175,123,Player,red,Defense
15,16,226,121,Player,red,Defense
15,63,1182,387,Player,red,Defense
15,69,286,122,Player,red,Defense
16,1,868,207,Player,red,Defense
16,2,138,360,Player,red,Defense
16,3,660,512,Player,red,Defense
16,4,405,160,Player,red,Defense
16,5,1189,283,Player,red,Defense
16,6,970,164,Player,red,Defense
16,7,51,148,Player,red,Defense
16,8,557,65,Player,red,Defense
16,10,852,66,Player,red,Defense
16,11,21,156,Player,red,Defense
16,12,1269,147,Player,red,Defense
16,13,326,123,Player,red,Defense
16,15,175,123,Player,red,Defense
16,16,226,121,Player,red,Defense
16,63,1182,386,Player,red,Defense
16,69,287,122,Player,red,Defense
17,1,868,207,Player,red,Defense
17,2,142,360,Player,red,Defense
17,3,662,510,Player,red,Defense
17,4,405,160,Player,red,Defense
17,5,1189,282,Player,red,Defense
17,6,970,164,Player,red,Defense
17,7,51,147,Player,red,Defense
17,8,557,66,Player,red,Defense
17,10,852,66,Player,red,Defense
17,11,22,156,Player,red,Defense
17,13,326,123,Player,red,Defense
17,15,175,123,Player,red,Defense
17,16,226,121,Player,red,Defense
17,63,1182,387,Player,red,Defense
17,69,286,122,Player,red,Defense
18,1,868,207,Player,red,Defense
18,2,146,360,Player,red,Defense
18,3,664,509,Player,red,Defense
18,4,405,160,Player,red,Defense
18,5,1189,281,Player,red,Defense
18,6,970,164,Player,red,Defense
18,7,52,147,Player,red,Defense
18,8,557,66,Player,red,Defense
18,10,852,66,Player,red,Defense
18,11,22,156,Player,red,Defense
18,13,326,123,Player,red,Defense
18,15,175,123,Player,red,Defense
18,16,226,121,Player,red,Defense
18,63,1182,387,Player,red,Defense
18,69,286,122,Player,red,Defense
19,1,868,207,Player,red,Defense
19,2,150,360,Player,red,Defense
19,3,666,508,Player,red,Defense
19,4,405,160,Player,red,Defense
19,5,1189,282,Player,red,Defense
19,6,970,164,Player,red,Defense
19,7,52,147,Player,red,Defense
19,8,557,66,Player,red,Defense
19,10,851,66,Player,red,Defense
19,11,22,156,Player,red,Defense
19,13,325,122,Player,red,Defense
19,15,175,123,Player,red,Defense
19,16,226,121,Player,red,Defense
19,63,1182,387,Player,red,Defense
19,69,286,122,Player,red,Defense
20,1,867,207,Player,red,Defense
20,2,157,361,Player,red,Defense
20,3,668,507,Player,red,Defense
20,4,405,160,Player,red,Defense
20,5,1189,282,Player,red,Defense
