frame,ID,X,Y,Class,Color,Position,X_mapped,Y_mapped
10,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
10,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
10,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
10,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
10,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
11,1,975,592,Player,red,Defense,-1.4710129162455634,26.599995219574048
11,2,522,587,Player,red,Defense,35.26437398722383,-55.12263878032534
11,3,766,291,Player,red,Defense,5.71841032303448,33.460912415031274
11,4,1120,351,Player,red,Defense,3.912369033123826,20.36401008472226
11,5,568,220,Player,red,Defense,-14.353453246077457,-53.28566360418957
11,6,1087,220,Player,red,Defense,6.112274993872727,19.270079332520023
11,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
11,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
11,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
11,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
11,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
11,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
12,1,976,591,Player,red,Defense,-1.4346146465630387,26.5513508539795
12,2,522,588,Player,red,Defense,35.39505829770542,-55.24446857623769
12,3,767,290,Player,red,Defense,5.762033842999125,33.30421119326926
12,4,1120,351,Player,red,Defense,3.912369033123826,20.36401008472226
12,5,568,221,Player,red,Defense,-14.173826313970412,-53.49710425997584
12,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
12,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
12,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
12,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
12,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
12,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
12,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
13,1,978,589,Player,red,Defense,-1.3623639265461127,26.45479158152982
13,2,521,588,Player,red,Defense,34.973266231054744,-54.306603150317244
13,3,768,291,Player,red,Defense,5.7031073642989005,33.213708058639554
13,4,1120,351,Player,red,Defense,3.912369033123826,20.36401008472226
13,5,568,222,Player,red,Defense,-13.993843290783683,-53.708964074128545
13,6,1087,220,Player,red,Defense,6.112274993872727,19.270079332520023
13,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
13,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
13,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
13,10,78,194,Player,red,Defense,2.619834742044844,8.599303524695376
13,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
13,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
13,0,790,367,Ball,blue,Ball,2.205200164529766,33.004231210953584
14,1,982,587,Player,red,Defense,-1.2610486936109648,26.29280579699226
14,2,521,588,Player,red,Defense,34.973266231054744,-54.306603150317244
14,3,770,293,Player,red,Defense,5.587503249857006,33.03615570927363
14,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
14,5,568,222,Player,red,Defense,-13.993843290783683,-53.708964074128545
14,6,1086,219,Player,red,Defense,6.133014834124564,19.270109022544972
14,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
14,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
14,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
14,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
14,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
14,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
14,0,815,396,Ball,blue,Ball,1.3697381631334222,31.421328569662542
15,1,996,585,Player,red,Defense,-1.021219999480292,25.819236723124725
15,2,522,586,Player,red,Defense,35.13383736180717,-55.00094666307732
15,3,773,305,Player,red,Defense,4.976522828393954,33.0588184988522
15,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
15,5,567,222,Player,red,Defense,-13.556604363133667,-52.11866264163185
15,6,1086,219,Player,red,Defense,6.133014834124564,19.270109022544972
15,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
15,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
15,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
15,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
15,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
15,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
15,0,850,400,Ball,blue,Ball,1.6789512333242405,28.97604032207553
16,1,1002,583,Player,red,Defense,-0.9011064659838435,25.610741528290777
16,2,522,585,Player,red,Defense,35.003448171250696,-54.8793919912416
16,3,774,312,Player,red,Defense,4.632427459322281,33.15879950240491
16,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
16,5,566,226,Player,red,Defense,-12.446404327050045,-51.402225863925835
16,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
16,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
16,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
16,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
16,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
16,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
16,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
16,0,867,398,Ball,blue,Ball,1.9197690230043318,27.941921814059057
17,1,1003,582,Player,red,Defense,-0.8684195487121249,25.567591619989518
17,2,522,585,Player,red,Defense,35.003448171250696,-54.8793919912416
17,3,776,315,Player,red,Defense,4.486521423121808,33.01957246832623
17,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
17,5,566,227,Player,red,Defense,-12.272286960551545,-51.603259913798055
17,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
17,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
17,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
17,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
17,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
17,11,168,361,Player,red,Defense,5.34525475642526,5.210972333903535
17,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
17,0,867,398,Ball,blue,Ball,1.9197690230043318,27.941921814059057
18,1,1007,582,Player,red,Defense,-0.8165304308995486,25.450476110421548
18,2,522,584,Player,red,Defense,34.873206165914425,-54.75797453209242
18,3,776,315,Player,red,Defense,4.486521423121808,33.01957246832623
18,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
18,5,564,229,Player,red,Defense,-11.19344778924819,-49.093526130375594
18,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
18,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
18,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
18,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
18,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
18,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
18,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
18,0,884,397,Ball,blue,Ball,2.1029714209804773,27.051270458603973
19,1,1012,583,Player,red,Defense,-0.7721670120416075,25.32045431674043
19,2,522,584,Player,red,Defense,34.873206165914425,-54.75797453209242
19,3,776,315,Player,red,Defense,4.486521423121808,33.01957246832623
19,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
19,5,564,231,Player,red,Defense,-10.857176886164885,-49.47493869406895
19,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
19,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
19,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
19,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
19,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
19,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
19,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
20,1,1016,583,Player,red,Defense,-0.7223042798868183,25.20819609759224
20,2,524,583,Player,red,Defense,35.60165221459292,-56.56956641707226
20,3,776,314,Player,red,Defense,4.534546043597902,32.9890597547663
20,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
20,5,563,232,Player,red,Defense,-10.357683074867323,-48.288608308860915
20,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
20,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
20,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
20,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
20,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
20,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
20,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
20,0,920,398,Ball,blue,Ball,2.3469193735311342,25.532999663600492
21,1,1019,583,Player,red,Defense,-0.6855238986721638,25.12539076550712
21,2,526,581,Player,red,Defense,36.23332249267007,-58.354296830458246
21,3,776,315,Player,red,Defense,4.486521423121808,33.01957246832623
21,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
21,5,563,232,Player,red,Defense,-10.357683074867323,-48.288608308860915
21,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
21,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
21,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
21,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
21,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
21,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
21,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
21,0,960,403,Ball,blue,Ball,2.4723044468981654,24.26498578129472
22,1,1020,584,Player,red,Defense,-0.6921254377978585,25.111035354586374
22,2,528,580,Player,red,Defense,37.044166055417314,-60.37709325303344
22,3,775,315,Player,red,Defense,4.486546937136662,33.13475301019858
22,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
22,5,564,233,Player,red,Defense,-10.519678379106617,-49.85774365768449
22,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
22,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
22,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
22,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
22,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
22,11,168,360,Player,red,Defense,5.326376525453436,5.22552602524584
22,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
22,0,979,409,Ball,blue,Ball,2.444617559677743,23.81097161216152
23,1,1021,584,Player,red,Defense,-0.6799947230484467,25.08379342733404
23,2,528,580,Player,red,Defense,37.044166055417314,-60.37709325303344
23,3,775,315,Player,red,Defense,4.486546937136662,33.13475301019858
23,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
23,5,564,233,Player,red,Defense,-10.519678379106617,-49.85774365768449
23,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
23,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
23,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
23,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
23,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
23,11,167,360,Player,red,Defense,5.3244430487799095,5.244457082860548
23,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
23,0,979,409,Ball,blue,Ball,2.444617559677743,23.81097161216152
24,1,1023,583,Player,red,Defense,-0.6372845072958084,25.01678724671293
24,2,530,580,Player,red,Defense,38.052019408472155,-62.66344987172961
24,3,774,314,Player,red,Defense,4.535167391743763,33.22048166609172
24,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
24,5,564,237,Player,red,Defense,-9.840971565302297,-50.6275613953349
24,6,1087,219,Player,red,Defense,6.1295584980712805,19.258009394485313
24,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
24,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
24,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
24,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
24,11,167,360,Player,red,Defense,5.3244430487799095,5.244457082860548
24,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
25,1,1026,583,Player,red,Defense,-0.6016918772499215,24.936655952435913
25,2,531,580,Player,red,Defense,38.57971005173553,-63.860537713122774
25,3,772,314,Player,red,Defense,4.5358036666354264,33.45746306297373
25,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
25,5,564,240,Player,red,Defense,-9.328668545724549,-51.20863696950247
25,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
25,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
25,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
25,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
25,10,78,195,Player,red,Defense,2.6350728271384805,8.587654989564932
25,11,166,360,Player,red,Defense,5.322518408575881,5.263301620831404
25,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
25,0,1021,418,Ball,blue,Ball,2.4747143731502437,22.898010923496773
26,1,1030,583,Player,red,Defense,-0.5549978228505537,24.831531520517306
26,2,530,580,Player,red,Defense,38.052019408472155,-62.66344987172961
26,3,769,314,Player,red,Defense,4.5367872648253345,33.823805466344346
26,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
26,5,564,242,Player,red,Defense,-8.985561763457563,-51.59780307410773
26,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
26,7,844,152,Player,red,Defense,10.241314030702867,23.635626033750956
26,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
26,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
26,10,78,194,Player,red,Defense,2.619834742044844,8.599303524695376
26,11,167,360,Player,red,Defense,5.3244430487799095,5.244457082860548
26,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
26,0,1044,424,Ball,blue,Ball,2.4691495681718014,22.48568838862568
27,1,1038,580,Player,red,Defense,-0.41010178201643455,24.58944767177189
27,2,530,580,Player,red,Defense,38.052019408472155,-62.66344987172961
27,3,760,312,Player,red,Defense,4.646047383903512,34.941863278220254
27,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
27,5,565,245,Player,red,Defense,-8.76751205420981,-53.70044941000562
27,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
27,7,843,152,Player,red,Defense,10.26625809349233,23.679564429840582
27,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
27,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
27,10,78,194,Player,red,Defense,2.619834742044844,8.599303524695376
27,11,166,360,Player,red,Defense,5.322518408575881,5.263301620831404
27,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
27,0,1086,446,Ball,blue,Ball,2.276140547524672,21.96328055971563
28,1,1042,577,Player,red,Defense,-0.31276722865378265,24.45298254331493
28,2,529,581,Player,red,Defense,37.685896200858586,-61.64113109629727
28,3,753,314,Player,red,Defense,4.542708831911983,36.02930069854067
28,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
28,5,565,246,Player,red,Defense,-8.590815660900256,-53.90261908190739
28,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
28,7,843,153,Player,red,Defense,10.229774658575836,23.703748074120828
28,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
28,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
28,10,77,194,Player,red,Defense,2.6233262245973403,8.608474421653145
28,11,166,360,Player,red,Defense,5.322518408575881,5.263301620831404
28,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
28,0,1052,419,Ball,blue,Ball,2.5947803256765325,22.263585886880495
29,1,1042,576,Player,red,Defense,-0.2948963164008327,24.440566027315697
29,2,528,581,Player,red,Defense,37.18715935664298,-60.51260636811076
29,3,751,314,Player,red,Defense,4.543540594653339,36.339091794974806
29,4,1120,350,Player,red,Defense,3.9281933599529557,20.352924103866698
29,5,566,247,Player,red,Defense,-8.719132124451209,-55.70569450081868
29,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
29,7,843,153,Player,red,Defense,10.229774658575836,23.703748074120828
29,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
29,9,1208,196,Player,red,Defense,6.113746697943784,17.868634131277872
29,10,77,194,Player,red,Defense,2.6233262245973403,8.608474421653145
29,11,166,360,Player,red,Defense,5.322518408575881,5.263301620831404
29,12,170,255,Player,red,Defense,3.358585766627244,6.707766258480819
29,0,1052,420,Ball,blue,Ball,2.5767892090816735,22.27610127245189
30,1,1044,576,Player,red,Defense,-0.2736279288835352,24.391817099100212
30,2,528,581,Player,red,Defense,37.18715935664298,-60.51260636811076
30,3,746,312,Player,red,Defense,4.66238306458471,37.08046252685807
30,4,1119,350,Player,red,Defense,3.9271175817738992,20.366248656855472
30,5,564,247,Player,red,Defense,-8.122243935997435,-52.57701436724824
30,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
30,7,842,153,Player,red,Defense,10.254772585902833,23.74816603962132
30,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
30,9,1208,197,Player,red,Defense,6.099935872507046,17.878374732693718
30,10,77,194,Player,red,Defense,2.6233262245973403,8.608474421653145
30,11,166,360,Player,red,Defense,5.322518408575881,5.263301620831404
30,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
30,0,1004,390,Ball,blue,Ball,2.95489424050864,22.90462413620333
31,1,1046,570,Player,red,Defense,-0.14618256452634418,24.269561913164065
31,2,527,580,Player,red,Defense,36.56259753656662,-59.28463534028974
31,3,743,314,Player,red,Defense,4.547109602421562,37.668373301256985
31,4,1119,350,Player,red,Defense,3.9271175817738992,20.366248656855472
31,5,564,246,Player,red,Defense,-8.295545402416762,-52.38044857463065
31,6,1085,220,Player,red,Defense,6.1191289330706455,19.29437813316457
31,7,842,153,Player,red,Defense,10.254772585902833,23.74816603962132
31,8,422,147,Player,red,Defense,-2.7495768505417457,1.289048329163793
31,9,1208,197,Player,red,Defense,6.099935872507046,17.878374732693718
31,10,77,195,Player,red,Defense,2.6385360074178825,8.596848429559415
31,11,167,360,Player,red,Defense,5.3244430487799095,5.244457082860548
31,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
32,1,1044,569,Player,red,Defense,-0.1489841270917699,24.305194276274417
32,2,526,580,Player,red,Defense,36.09506554319451,-58.22401986060857
32,3,739,321,Player,red,Defense,4.1204997680409265,38.65345801793726
32,4,1119,350,Player,red,Defense,3.9271175817738992,20.366248656855472
32,5,562,246,Player,red,Defense,-7.743289744446783,-49.53347279266047
32,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
32,7,842,153,Player,red,Defense,10.254772585902833,23.74816603962132
32,8,421,147,Player,red,Defense,-2.711778115345601,1.3528253649194364
32,9,1208,197,Player,red,Defense,6.099935872507046,17.878374732693718
32,10,77,195,Player,red,Defense,2.6385360074178825,8.596848429559415
32,11,167,360,Player,red,Defense,5.3244430487799095,5.244457082860548
32,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
32,0,930,342,Ball,blue,Ball,3.8055614727991105,24.21591721718108
33,1,1048,569,Player,red,Defense,-0.10808472125513906,24.20969134673446
33,2,524,579,Player,red,Defense,35.06606058577281,-56.06764205431744
33,3,734,328,Player,red,Defense,3.663234557938792,39.897797295308514
33,4,1118,350,Player,red,Defense,3.926037617509468,20.37962505855941
33,5,562,249,Player,red,Defense,-7.243526114896718,-50.09109294988637
33,6,1086,220,Player,red,Defense,6.115694773955377,19.282203244343126
33,7,842,152,Player,red,Defense,10.29141917314549,23.723885096172058
33,8,421,147,Player,red,Defense,-2.711778115345601,1.3528253649194364
33,9,1208,197,Player,red,Defense,6.099935872507046,17.878374732693718
33,10,77,195,Player,red,Defense,2.6385360074178825,8.596848429559415
33,11,168,361,Player,red,Defense,5.34525475642526,5.210972333903535
33,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
34,1,1052,570,Player,red,Defense,-0.08541273209206374,24.12804212265041
34,2,524,579,Player,red,Defense,35.06606058577281,-56.06764205431744
34,3,730,329,Player,red,Defense,3.5718765075756984,40.78133933747363
34,4,1118,350,Player,red,Defense,3.926037617509468,20.37962505855941
34,5,561,253,Player,red,Defense,-6.337751803542962,-49.470149269561134
34,6,1086,219,Player,red,Defense,6.133014834124564,19.270109022544972
34,7,842,152,Player,red,Defense,10.29141917314549,23.723885096172058
34,8,420,147,Player,red,Defense,-2.674372455434267,1.415939172755839
34,9,1208,197,Player,red,Defense,6.099935872507046,17.878374732693718
34,10,76,195,Player,red,Defense,2.6419862257296254,8.606007460409044
34,11,168,361,Player,red,Defense,5.34525475642526,5.210972333903535
34,12,170,256,Player,red,Defense,3.3771813290164605,6.693427235318748
35,1,1054,570,Player,red,Defense,-0.06550919722767891,24.08169109662882
35,2,523,579,Player,red,Defense,34.639253661953205,-55.096929549347344
35,3,728,330,Player,red,Defense,3.490911107483227,41.26417144608372
