frame,ID,X,Y,Class,Color,Position,X_court,Y_court
5,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
5,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
5,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
5,12,169,255,Player,red,Defense,-5.231794523264461,3.532341566749074
6,1,977,595,Player,red,Defense,10.070114019254701,24.48712751117976
6,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
6,3,762,293,Player,red,Defense,8.433413863114113,10.25226641857245
6,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
6,5,552,217,Player,red,Defense,3.984883614387519,2.4147134910799433
6,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
6,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
6,8,423,147,Player,red,Defense,-0.20290570561579918,-7.771967374297937
6,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
6,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
6,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
6,12,169,255,Player,red,Defense,-5.231794523264461,3.532341566749074
7,1,976,594,Player,red,Defense,10.063279809802392,24.457133017763496
7,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
7,3,762,294,Player,red,Defense,8.428359056183323,10.323894047804373
7,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
7,5,553,220,Player,red,Defense,4.020342740844738,2.7343698382499566
7,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
7,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
7,8,423,147,Player,red,Defense,-0.20290570561579918,-7.771967374297937
7,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
7,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
7,11,166,360,Player,red,Defense,-3.2235620528369227,12.23011881191513
7,12,169,255,Player,red,Defense,-5.231794523264461,3.532341566749074
7,0,658,211,Ball,blue,Ball,6.523500317383091,2.5774076116605213
8,1,976,594,Player,red,Defense,10.063279809802392,24.457133017763496
8,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
8,3,762,297,Player,red,Defense,8.413305064974288,10.53721212612963
8,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
8,5,554,221,Player,red,Defense,4.048170347977764,2.8448271661548605
8,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
8,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
8,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
8,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
8,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
8,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
8,12,169,256,Player,red,Defense,-5.207492416425731,3.634528971736879
8,0,678,234,Ball,blue,Ball,6.929747117418658,4.969902183341958
9,1,975,594,Player,red,Defense,10.05137534842233,24.455821773489383
9,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
9,3,764,293,Player,red,Defense,8.471886974106944,10.261673316723442
9,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
9,5,562,221,Player,red,Defense,4.241189705631382,2.9032634941798987
9,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
9,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
9,8,422,147,Player,red,Defense,-0.2340236388789206,-7.783956978751842
9,9,1208,196,Player,red,Defense,18.467211774518457,4.875799478762908
9,10,78,195,Player,red,Defense,-9.813000834109893,-4.514309491029506
9,11,167,360,Player,red,Defense,-3.202447822147066,12.234402901946877
9,12,170,256,Player,red,Defense,-5.181054976604308,3.6417283235942954
10,1,975,593,Player,red,Defense,10.056428244386739,24.42706235118752
10,2,522,587,Player,red,Defense,4.348037212801304,23.60942850623708
10,3,765,292,Player,red,Defense,8.496289417844338,10.1945490545276
10,4,1120,351,Player,red,Defense,14.05924200069731,15.239185737510955
10,5,566,221,Player,red,Defense,4.337442724629806,2.9324039548050207
10,6,1087,220,Player,red,Defense,15.586312122437826,6.24679664489065
10,7,844,152,Player,red,Defense,11.463023313059182,-2.611852835475184
