frame,ID,X,Y,Class,Color,Position
27,10,1172,357,Player,red,Defense
27,0,1104,119,Ball,blue,Ball
27,13,1148,228,Player,red,Defense
27,14,148,223,Player,red,Defense
27,21,84,258,Player,red,Defense
27,22,70,198,Player,red,Defense
27,0,510,248,Ball,blue,Ball
28,1,402,413,Player,red,Defense
28,2,546,288,Player,red,Defense
28,3,832,591,Player,red,Defense
28,4,406,223,Player,red,Defense
28,5,426,160,Player,red,Defense
28,6,801,159,Player,red,Defense
28,7,312,150,Player,red,Defense
28,8,960,155,Player,red,Defense
28,9,140,342,Player,red,Defense
28,10,1172,357,Player,red,Defense
28,0,1104,119,Ball,blue,Ball
28,13,1148,228,Player,red,Defense
28,14,148,223,Player,red,Defense
28,21,84,258,Player,red,Defense
28,22,70,199,Player,red,Defense
28,0,510,248,Ball,blue,Ball
29,1,403,414,Player,red,Defense
29,2,552,287,Player,red,Defense
29,3,832,591,Player,red,Defense
29,4,406,223,Player,red,Defense
29,5,425,161,Player,red,Defense
29,6,804,160,Player,red,Defense
29,7,312,150,Player,red,Defense
29,8,960,155,Player,red,Defense
29,9,139,343,Player,red,Defense
29,10,1172,357,Player,red,Defense
29,0,1104,119,Ball,blue,Ball
29,13,1148,228,Player,red,Defense
29,14,148,223,Player,red,Defense
29,21,84,258,Player,red,Defense
29,22,70,199,Player,red,Defense
29,0,510,247,Ball,blue,Ball
30,1,402,413,Player,red,Defense
30,2,559,286,Player,red,Defense
30,3,834,592,Player,red,Defense
30,4,408,223,Player,red,Defense
30,5,426,161,Player,red,Defense
30,6,807,160,Player,red,Defense
30,7,312,150,Player,red,Defense
30,8,960,155,Player,red,Defense
30,9,140,342,Player,red,Defense
30,10,1172,357,Player,red,Defense
30,0,1104,119,Ball,blue,Ball
30,13,1148,228,Player,red,Defense
30,14,149,223,Player,red,Defense
30,21,84,258,Player,red,Defense
30,22,71,198,Player,red,Defense
30,0,511,247,Ball,blue,Ball
31,1,401,412,Player,red,Defense
31,2,563,285,Player,red,Defense
31,3,833,592,Player,red,Defense
31,4,412,222,Player,red,Defense
31,5,426,162,Player,red,Defense
31,6,810,159,Player,red,Defense
31,7,312,150,Player,red,Defense
31,8,960,155,Player,red,Defense
31,9,139,343,Player,red,Defense
31,10,1172,357,Player,red,Defense
31,0,1104,119,Ball,blue,Ball
31,13,1148,228,Player,red,Defense
31,14,150,223,Player,red,Defense
31,21,84,258,Player,red,Defense
31,22,72,197,Player,red,Defense
31,0,511,246,Ball,blue,Ball
32,1,401,411,Player,red,Defense
32,2,564,284,Player,red,Defense
32,3,833,592,Player,red,Defense
32,4,412,222,Player,red,Defense
32,5,426,163,Player,red,Defense
32,6,810,158,Player,red,Defense
32,7,312,150,Player,red,Defense
32,8,960,155,Player,red,Defense
32,9,139,342,Player,red,Defense
32,10,1172,357,Player,red,Defense
32,0,1104,119,Ball,blue,Ball
32,13,1148,228,Player,red,Defense
32,14,150,223,Player,red,Defense
32,21,84,258,Player,red,Defense
32,22,72,197,Player,red,Defense
33,1,466,422,Player,red,Defense
33,2,865,312,Player,red,Defense
33,3,819,582,Player,red,Defense
33,4,434,210,Player,red,Defense
33,5,422,159,Player,red,Defense
33,6,848,160,Player,red,Defense
33,7,312,152,Player,red,Defense
33,8,960,155,Player,red,Defense
33,9,138,341,Player,red,Defense
33,10,1170,356,Player,red,Defense
33,0,1104,119,Ball,blue,Ball
33,13,1148,229,Player,red,Defense
33,14,148,223,Player,red,Defense
33,21,83,257,Player,red,Defense
33,22,78,194,Player,red,Defense
34,1,468,422,Player,red,Defense
34,2,872,313,Player,red,Defense
34,3,803,576,Player,red,Defense
34,4,434,210,Player,red,Defense
34,5,422,159,Player,red,Defense
34,6,848,160,Player,red,Defense
34,7,312,151,Player,red,Defense
34,8,960,155,Player,red,Defense
34,9,138,341,Player,red,Defense
34,10,1170,356,Player,red,Defense
34,0,1104,119,Ball,blue,Ball
34,13,1148,229,Player,red,Defense
34,14,148,223,Player,red,Defense
34,21,84,257,Player,red,Defense
34,22,78,194,Player,red,Defense
35,1,468,422,Player,red,Defense
35,2,875,313,Player,red,Defense
35,3,798,574,Player,red,Defense
35,4,435,210,Player,red,Defense
35,5,422,159,Player,red,Defense
35,6,848,160,Player,red,Defense
35,7,312,151,Player,red,Defense
35,8,960,155,Player,red,Defense
35,9,138,341,Player,red,Defense
35,10,1170,356,Player,red,Defense
35,0,1104,119,Ball,blue,Ball
35,13,1148,229,Player,red,Defense
35,14,148,223,Player,red,Defense
35,21,84,257,Player,red,Defense
35,22,78,194,Player,red,Defense
36,1,470,422,Player,red,Defense
36,2,880,314,Player,red,Defense
36,3,786,573,Player,red,Defense
36,4,436,210,Player,red,Defense
36,5,423,159,Player,red,Defense
36,6,848,160,Player,red,Defense
36,7,312,151,Player,red,Defense
36,8,960,155,Player,red,Defense
36,9,138,340,Player,red,Defense
36,10,1170,356,Player,red,Defense
36,0,1104,119,Ball,blue,Ball
36,13,1148,229,Player,red,Defense
36,14,148,223,Player,red,Defense
36,21,84,257,Player,red,Defense
36,22,78,194,Player,red,Defense
37,1,469,420,Player,red,Defense
37,2,882,313,Player,red,Defense
37,3,772,570,Player,red,Defense
37,4,437,211,Player,red,Defense
37,5,423,159,Player,red,Defense
37,6,848,160,Player,red,Defense
37,7,312,151,Player,red,Defense
37,8,960,155,Player,red,Defense
37,9,138,340,Player,red,Defense
37,10,1170,356,Player,red,Defense
37,0,1104,119,Ball,blue,Ball
37,13,1148,229,Player,red,Defense
37,14,148,223,Player,red,Defense
37,21,84,257,Player,red,Defense
37,22,78,194,Player,red,Defense
38,1,470,421,Player,red,Defense
38,2,888,314,Player,red,Defense
38,3,759,568,Player,red,Defense
38,4,439,211,Player,red,Defense
38,5,422,159,Player,red,Defense
38,6,848,160,Player,red,Defense
38,7,312,151,Player,red,Defense
38,8,960,155,Player,red,Defense
38,9,138,340,Player,red,Defense
38,10,1170,356,Player,red,Defense
38,0,1104,119,Ball,blue,Ball
38,13,1148,229,Player,red,Defense
38,14,148,223,Player,red,Defense
38,21,84,257,Player,red,Defense
