frame,ID,X,Y,Class,Color,Position
24,5,670,341,Player,red,Defense
24,6,856,174,Player,red,Defense
24,7,1072,378,Player,red,Defense
24,11,1054,263,Player,red,Defense
24,15,154,179,Player,red,Defense
24,19,1232,252,Player,red,Defense
24,20,48,258,Player,red,Defense
24,22,1236,447,Player,red,Defense
24,0,793,426,Ball,blue,Ball
25,1,556,432,Player,red,Defense
25,2,932,629,Player,red,Defense
25,3,640,248,Player,red,Defense
25,4,414,173,Player,red,Defense
25,5,670,341,Player,red,Defense
25,6,858,173,Player,red,Defense
25,7,1072,377,Player,red,Defense
25,11,1056,262,Player,red,Defense
25,15,152,178,Player,red,Defense
25,19,1234,250,Player,red,Defense
25,20,45,256,Player,red,Defense
25,22,1240,446,Player,red,Defense
25,0,810,429,Ball,blue,Ball
26,1,555,432,Player,red,Defense
26,2,939,627,Player,red,Defense
26,3,643,249,Player,red,Defense
26,4,413,171,Player,red,Defense
26,5,669,340,Player,red,Defense
26,6,859,172,Player,red,Defense
26,7,1072,375,Player,red,Defense
26,11,1058,261,Player,red,Defense
26,15,150,178,Player,red,Defense
26,19,1237,249,Player,red,Defense
26,20,42,254,Player,red,Defense
26,0,829,436,Ball,blue,Ball
27,1,555,432,Player,red,Defense
27,2,950,626,Player,red,Defense
27,3,646,249,Player,red,Defense
27,4,412,170,Player,red,Defense
27,5,668,339,Player,red,Defense
27,6,860,169,Player,red,Defense
27,7,1075,375,Player,red,Defense
27,11,1060,260,Player,red,Defense
27,15,146,171,Player,red,Defense
27,19,1240,247,Player,red,Defense
27,20,38,253,Player,red,Defense
27,0,848,445,Ball,blue,Ball
28,1,553,432,Player,red,Defense
28,2,991,611,Player,red,Defense
28,3,677,251,Player,red,Defense
28,4,407,163,Player,red,Defense
28,5,638,341,Player,red,Defense
28,6,865,164,Player,red,Defense
28,7,1087,375,Player,red,Defense
28,15,134,162,Player,red,Defense
28,34,1054,334,Player,red,Defense
29,1,553,433,Player,red,Defense
29,2,994,606,Player,red,Defense
29,3,684,252,Player,red,Defense
29,4,406,163,Player,red,Defense
29,5,635,343,Player,red,Defense
29,6,866,164,Player,red,Defense
29,7,1089,375,Player,red,Defense
29,15,135,166,Player,red,Defense
29,34,1054,334,Player,red,Defense
29,0,852,340,Ball,blue,Ball
30,1,552,432,Player,red,Defense
30,2,996,603,Player,red,Defense
30,3,692,254,Player,red,Defense
30,4,406,163,Player,red,Defense
30,5,634,343,Player,red,Defense
30,6,866,164,Player,red,Defense
30,7,1090,375,Player,red,Defense
30,15,135,171,Player,red,Defense
30,34,1055,334,Player,red,Defense
30,0,840,319,Ball,blue,Ball
31,1,552,431,Player,red,Defense
31,2,1000,602,Player,red,Defense
31,3,698,256,Player,red,Defense
31,4,406,163,Player,red,Defense
31,5,634,342,Player,red,Defense
31,6,866,163,Player,red,Defense
31,7,1090,375,Player,red,Defense
31,15,134,174,Player,red,Defense
31,34,1056,334,Player,red,Defense
31,0,827,299,Ball,blue,Ball
32,1,552,430,Player,red,Defense
32,2,1002,602,Player,red,Defense
32,3,702,256,Player,red,Defense
32,4,405,163,Player,red,Defense
32,5,634,342,Player,red,Defense
32,6,866,163,Player,red,Defense
32,7,1089,375,Player,red,Defense
32,15,133,166,Player,red,Defense
33,1,553,429,Player,red,Defense
33,2,1002,603,Player,red,Defense
33,3,705,256,Player,red,Defense
33,4,404,162,Player,red,Defense
33,5,634,342,Player,red,Defense
33,6,866,163,Player,red,Defense
33,7,1089,376,Player,red,Defense
33,15,132,163,Player,red,Defense
33,0,810,268,Ball,blue,Ball
34,1,553,428,Player,red,Defense
34,2,1005,603,Player,red,Defense
34,3,709,257,Player,red,Defense
34,4,404,162,Player,red,Defense
34,5,633,343,Player,red,Defense
34,6,866,163,Player,red,Defense
34,7,1088,376,Player,red,Defense
34,15,130,163,Player,red,Defense
34,0,801,256,Ball,blue,Ball
35,1,554,429,Player,red,Defense
35,2,1008,604,Player,red,Defense
35,3,712,256,Player,red,Defense
35,4,404,162,Player,red,Defense
35,5,634,342,Player,red,Defense
35,6,866,163,Player,red,Defense
35,7,1090,376,Player,red,Defense
35,15,130,162,Player,red,Defense
35,0,792,246,Ball,blue,Ball
36,1,554,429,Player,red,Defense
36,2,1010,604,Player,red,Defense
36,3,717,258,Player,red,Defense
36,4,404,162,Player,red,Defense
36,5,633,343,Player,red,Defense
36,6,866,163,Player,red,Defense
36,7,1092,375,Player,red,Defense
36,15,130,173,Player,red,Defense
36,19,1260,246,Player,red,Defense
36,0,783,235,Ball,blue,Ball
37,1,554,429,Player,red,Defense
37,2,1012,604,Player,red,Defense
37,3,722,258,Player,red,Defense
37,4,404,161,Player,red,Defense
37,5,630,342,Player,red,Defense
37,6,866,163,Player,red,Defense
37,7,1092,375,Player,red,Defense
37,11,1074,252,Player,red,Defense
37,15,131,181,Player,red,Defense
37,19,1262,245,Player,red,Defense
37,34,1061,331,Player,red,Defense
37,0,775,229,Ball,blue,Ball
38,1,553,429,Player,red,Defense
38,2,1016,604,Player,red,Defense
38,3,726,259,Player,red,Defense
38,4,404,161,Player,red,Defense
38,5,624,342,Player,red,Defense
38,6,866,162,Player,red,Defense
38,7,1093,375,Player,red,Defense
38,11,1075,251,Player,red,Defense
38,15,132,186,Player,red,Defense
38,19,1264,245,Player,red,Defense
38,34,1062,331,Player,red,Defense
38,0,768,221,Ball,blue,Ball
39,1,554,429,Player,red,Defense
39,2,1020,603,Player,red,Defense
39,3,729,259,Player,red,Defense
39,4,404,161,Player,red,Defense
39,5,617,341,Player,red,Defense
39,6,867,162,Player,red,Defense
39,7,1094,375,Player,red,Defense
39,11,1076,251,Player,red,Defense
39,15,131,188,Player,red,Defense
39,34,1063,331,Player,red,Defense
39,0,760,217,Ball,blue,Ball
40,1,554,429,Player,red,Defense
40,2,1022,603,Player,red,Defense
40,3,729,260,Player,red,Defense
40,4,404,160,Player,red,Defense
40,5,614,344,Player,red,Defense
40,6,867,161,Player,red,Defense
40,7,1095,375,Player,red,Defense
40,11,1077,250,Player,red,Defense
40,15,130,194,Player,red,Defense
40,19,1262,245,Player,red,Defense
40,34,1062,331,Player,red,Defense
40,0,752,213,Ball,blue,Ball
41,1,556,429,Player,red,Defense
41,2,1022,602,Player,red,Defense
41,3,730,261,Player,red,Defense
41,4,404,160,Player,red,Defense
41,5,612,346,Player,red,Defense
41,6,868,161,Player,red,Defense
41,7,1096,375,Player,red,Defense
41,11,1079,249,Player,red,Defense
41,15,130,196,Player,red,Defense
41,19,1262,245,Player,red,Defense
41,34,1062,332,Player,red,Defense
42,1,557,430,Player,red,Defense
42,2,1020,601,Player,red,Defense
42,3,728,263,Player,red,Defense
42,4,404,160,Player,red,Defense
42,5,612,347,Player,red,Defense
42,6,868,161,Player,red,Defense
42,7,1096,375,Player,red,Defense
42,11,1078,251,Player,red,Defense
42,15,130,197,Player,red,Defense
42,19,1262,245,Player,red,Defense
42,34,1062,332,Player,red,Defense
42,48,38,71,Player,red,Defense
43,1,558,431,Player,red,Defense
43,2,1012,599,Player,red,Defense
43,3,727,265,Player,red,Defense
