frame,ID,X,Y,Class,Color,Position,X_court,Y_court
1,0,776,318,Ball,blue,Ball,6.365573717398148,11.739364812584103
2,0,762,317,Ball,blue,Ball,6.044949841954594,11.798422151660343
3,1,448,402,Player,red,Defense,0.9741090283515751,17.438258699647655
3,2,708,274,Player,red,Defense,5.004636065637943,9.247144744853557
3,3,808,563,Player,red,Defense,5.795001363541287,22.398378455580488
3,4,442,225,Player,red,Defense,-0.10466580050799451,8.77392914092429
3,5,394,172,Player,red,Defense,-1.3266252618954895,5.49180682295727
3,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
3,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
3,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
3,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
3,10,1172,357,Player,red,Defense,19.74659817009422,10.339298354248742
3,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
3,13,1148,226,Player,red,Defense,30.46498695906743,-13.217668001670582
3,14,146,223,Player,red,Defense,-3.6203612885114436,11.211986952041368
3,15,88,188,Player,red,Defense,-4.597544695548461,9.86704744040546
3,16,454,83,Player,red,Defense,-1.4688644741028165,-5.412222505616623
4,1,448,402,Player,red,Defense,0.9741090283515751,17.438258699647655
4,2,706,274,Player,red,Defense,4.958649138081335,9.271520290581202
4,3,809,563,Player,red,Defense,5.809840284845139,22.399619783388054
4,4,442,225,Player,red,Defense,-0.10466580050799451,8.77392914092429
4,5,394,172,Player,red,Defense,-1.3266252618954895,5.49180682295727
4,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
4,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
4,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
4,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
4,10,1172,357,Player,red,Defense,19.74659817009422,10.339298354248742
4,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
4,13,1148,226,Player,red,Defense,30.46498695906743,-13.217668001670582
4,14,146,223,Player,red,Defense,-3.6203612885114436,11.211986952041368
4,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
4,16,454,83,Player,red,Defense,-1.4688644741028165,-5.412222505616623
5,1,448,401,Player,red,Defense,0.9700583661489921,17.40246853213581
5,2,706,274,Player,red,Defense,4.958649138081335,9.271520290581202
5,3,813,564,Player,red,Defense,5.865840199523895,22.43245103474573
5,4,441,226,Player,red,Defense,-0.11182151740302042,8.852168077013909
5,5,394,172,Player,red,Defense,-1.3266252618954895,5.49180682295727
5,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
5,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
5,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
5,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
5,10,1172,357,Player,red,Defense,19.74659817009422,10.339298354248742
5,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
5,13,1148,226,Player,red,Defense,30.46498695906743,-13.217668001670582
5,14,146,223,Player,red,Defense,-3.6203612885114436,11.211986952041368
5,15,88,188,Player,red,Defense,-4.597544695548461,9.86704744040546
5,16,454,83,Player,red,Defense,-1.4688644741028165,-5.412222505616623
6,1,450,401,Player,red,Defense,0.9934841440100031,17.398205076061885
6,2,703,274,Player,red,Defense,4.890039496573822,9.3078870918176
6,3,814,565,Player,red,Defense,5.877183718358814,22.461497349115227
6,4,440,226,Player,red,Defense,-0.12678880005749074,8.862971214790099
6,5,394,171,Player,red,Defense,-1.3378901631881273,5.411547821053444
6,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
6,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
6,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
6,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
6,10,1172,356,Player,red,Defense,19.803909784295673,10.232794680130366
6,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
6,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
6,14,146,223,Player,red,Defense,-3.6203612885114436,11.211986952041368
6,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
6,16,454,83,Player,red,Defense,-1.4688644741028165,-5.412222505616623
7,1,449,401,Player,red,Defense,0.9817633242614051,17.40033824749572
7,2,702,275,Player,red,Defense,4.864072416785705,9.396648416149679
7,3,812,570,Player,red,Defense,5.829993976958383,22.596389450596718
7,4,438,228,Player,red,Defense,-0.14086607820104116,9.017816071436345
7,5,394,171,Player,red,Defense,-1.3378901631881273,5.411547821053444
7,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
7,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
7,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
7,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
7,10,1171,356,Player,red,Defense,19.748442336312884,10.248635848328444
7,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
7,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
7,14,147,223,Player,red,Defense,-3.6110855675951115,11.20516580137457
7,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
7,16,455,83,Player,red,Defense,-1.4487515775398856,-5.447388914537213
8,1,450,401,Player,red,Defense,0.9934841440100031,17.398205076061885
8,2,700,276,Player,red,Defense,4.815732447208818,9.496580255510755
8,3,806,571,Player,red,Defense,5.738642896393093,22.615391893304594
8,4,438,228,Player,red,Defense,-0.14086607820104116,9.017816071436345
8,5,393,171,Player,red,Defense,-1.3528246189297732,5.4266400059233995
8,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
8,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
8,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
8,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
8,10,1171,356,Player,red,Defense,19.748442336312884,10.248635848328444
8,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
8,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
8,14,147,223,Player,red,Defense,-3.6110855675951115,11.20516580137457
8,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
8,16,454,83,Player,red,Defense,-1.4688644741028165,-5.412222505616623
9,1,449,400,Player,red,Defense,0.9777155455267508,17.364408640063235
9,2,700,277,Player,red,Defense,4.81268576373766,9.572299564247759
9,3,803,571,Player,red,Defense,5.694955874565797,22.61129812573117
9,4,438,229,Player,red,Defense,-0.13302877101979402,9.08404323148134
9,5,393,171,Player,red,Defense,-1.3528246189297732,5.4266400059233995
9,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
9,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
9,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
9,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
9,10,1171,356,Player,red,Defense,19.748442336312884,10.248635848328444
9,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
9,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
9,14,147,223,Player,red,Defense,-3.6110855675951115,11.20516580137457
9,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
9,16,455,83,Player,red,Defense,-1.4487515775398856,-5.447388914537213
10,1,449,400,Player,red,Defense,0.9777155455267508,17.364408640063235
10,2,700,277,Player,red,Defense,4.81268576373766,9.572299564247759
10,3,802,571,Player,red,Defense,5.680431968352724,22.609937138101262
10,4,438,229,Player,red,Defense,-0.13302877101979402,9.08404323148134
10,5,393,171,Player,red,Defense,-1.3528246189297732,5.4266400059233995
10,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
10,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
10,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
10,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
10,10,1171,356,Player,red,Defense,19.748442336312884,10.248635848328444
10,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
10,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
10,14,147,223,Player,red,Defense,-3.6110855675951115,11.20516580137457
10,15,88,189,Player,red,Defense,-4.5835958930855085,9.91917049492247
10,16,455,83,Player,red,Defense,-1.4487515775398856,-5.447388914537213
11,1,450,401,Player,red,Defense,0.9934841440100031,17.398205076061885
11,2,700,277,Player,red,Defense,4.81268576373766,9.572299564247759
11,3,800,572,Player,red,Defense,5.64829003359088,22.634186691223427
11,4,438,229,Player,red,Defense,-0.13302877101979402,9.08404323148134
11,5,393,171,Player,red,Defense,-1.3528246189297732,5.4266400059233995
11,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
11,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
11,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
11,9,146,340,Player,red,Defense,-2.43763074112291,16.01081446256814
11,10,1171,355,Player,red,Defense,19.805875663710907,10.141596259619735
11,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
11,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
11,14,146,223,Player,red,Defense,-3.6203612885114436,11.211986952041368
11,15,88,188,Player,red,Defense,-4.597544695548461,9.86704744040546
11,16,455,83,Player,red,Defense,-1.4487515775398856,-5.447388914537213
12,1,449,401,Player,red,Defense,0.9817633242614051,17.40033824749572
12,2,700,276,Player,red,Defense,4.815732447208818,9.496580255510755
12,3,799,572,Player,red,Defense,5.633847462970652,22.632815400213843
12,4,437,229,Player,red,Defense,-0.14784086457256626,9.094536143656551
12,5,392,171,Player,red,Defense,-1.3677293240528687,5.441702125965891
12,6,645,159,Player,red,Defense,3.6722062268893922,-1.178321656215727
12,7,312,150,Player,red,Defense,-2.7533544983574973,4.975652258995917
12,8,960,155,Player,red,Defense,19.45082775112415,-19.286314167769284
12,9,145,340,Player,red,Defense,-2.446091878732665,16.013580857546852
12,10,1171,356,Player,red,Defense,19.748442336312884,10.248635848328444
12,0,1104,119,Ball,blue,Ball,57.01531310454038,-81.35485642229644
12,13,1148,227,Player,red,Defense,30.300638477614765,-12.890017695182612
