frame,ID,X,Y,Class,Color,Position
12,1,1116,668,Player,red,Defense
12,2,111,341,Player,red,Defense
12,3,610,206,Player,red,Defense
12,4,369,152,Player,red,Defense
12,5,912,153,Player,red,Defense
12,6,1118,262,Player,red,Defense
12,7,460,62,Player,red,Defense
12,8,528,62,Player,red,Defense
12,10,50,140,Player,red,Defense
12,11,1108,363,Player,red,Defense
12,12,982,117,Player,red,Defense
12,0,1254,382,Ball,blue,Ball
12,63,216,115,Player,red,Defense
12,64,708,718,Player,red,Defense
12,70,1107,718,Player,red,Defense
12,81,1266,59,Player,red,Defense
13,1,1124,666,Player,red,Defense
13,2,110,341,Player,red,Defense
13,3,609,205,Player,red,Defense
13,4,369,152,Player,red,Defense
13,5,912,153,Player,red,Defense
13,6,1118,263,Player,red,Defense
13,7,459,62,Player,red,Defense
13,8,528,62,Player,red,Defense
13,10,50,140,Player,red,Defense
13,11,1108,364,Player,red,Defense
13,12,982,117,Player,red,Defense
13,14,190,116,Player,red,Defense
13,0,1254,382,Ball,blue,Ball
13,63,216,115,Player,red,Defense
13,64,707,718,Player,red,Defense
13,70,1107,718,Player,red,Defense
13,81,1266,59,Player,red,Defense
14,1,1128,666,Player,red,Defense
14,2,110,341,Player,red,Defense
14,3,609,205,Player,red,Defense
14,4,369,152,Player,red,Defense
14,5,912,153,Player,red,Defense
14,6,1118,263,Player,red,Defense
14,7,459,62,Player,red,Defense
14,8,528,62,Player,red,Defense
14,10,50,140,Player,red,Defense
14,11,1108,364,Player,red,Defense
14,12,982,117,Player,red,Defense
14,14,190,116,Player,red,Defense
14,0,1254,382,Ball,blue,Ball
14,63,217,115,Player,red,Defense
14,70,1106,718,Player,red,Defense
14,81,1266,60,Player,red,Defense
15,1,1132,667,Player,red,Defense
15,2,110,341,Player,red,Defense
15,3,610,206,Player,red,Defense
15,4,369,152,Player,red,Defense
15,5,912,153,Player,red,Defense
15,6,1118,263,Player,red,Defense
15,7,459,62,Player,red,Defense
15,8,528,62,Player,red,Defense
15,10,50,140,Player,red,Defense
15,11,1108,364,Player,red,Defense
15,12,982,117,Player,red,Defense
15,14,190,116,Player,red,Defense
15,0,1253,382,Ball,blue,Ball
15,63,217,115,Player,red,Defense
15,70,1106,718,Player,red,Defense
15,81,1266,60,Player,red,Defense
16,1,1134,667,Player,red,Defense
16,2,110,341,Player,red,Defense
16,3,612,206,Player,red,Defense
16,4,368,152,Player,red,Defense
16,5,912,153,Player,red,Defense
16,6,1118,263,Player,red,Defense
16,7,459,62,Player,red,Defense
16,8,528,62,Player,red,Defense
16,10,50,140,Player,red,Defense
16,11,1108,364,Player,red,Defense
16,12,982,117,Player,red,Defense
16,14,190,116,Player,red,Defense
16,0,1252,382,Ball,blue,Ball
16,63,217,116,Player,red,Defense
16,70,1106,718,Player,red,Defense
17,1,1134,667,Player,red,Defense
17,2,110,341,Player,red,Defense
17,3,616,206,Player,red,Defense
17,4,368,152,Player,red,Defense
17,5,912,153,Player,red,Defense
17,6,1118,263,Player,red,Defense
17,7,459,62,Player,red,Defense
17,8,528,62,Player,red,Defense
17,10,50,140,Player,red,Defense
17,11,1108,363,Player,red,Defense
17,12,982,117,Player,red,Defense
17,14,190,117,Player,red,Defense
17,0,1252,382,Ball,blue,Ball
17,63,217,116,Player,red,Defense
17,70,1106,718,Player,red,Defense
18,1,1134,666,Player,red,Defense
18,2,110,341,Player,red,Defense
18,3,622,205,Player,red,Defense
18,4,368,152,Player,red,Defense
18,5,912,153,Player,red,Defense
18,6,1118,263,Player,red,Defense
18,7,458,62,Player,red,Defense
18,8,528,62,Player,red,Defense
18,10,50,140,Player,red,Defense
18,11,1108,363,Player,red,Defense
18,12,982,116,Player,red,Defense
18,14,190,117,Player,red,Defense
18,0,1252,382,Ball,blue,Ball
18,63,217,116,Player,red,Defense
18,70,1106,718,Player,red,Defense
19,1,1135,666,Player,red,Defense
19,2,110,341,Player,red,Defense
19,3,629,204,Player,red,Defense
19,4,368,152,Player,red,Defense
19,5,912,153,Player,red,Defense
19,6,1118,263,Player,red,Defense
19,7,458,62,Player,red,Defense
19,8,528,62,Player,red,Defense
19,10,50,140,Player,red,Defense
19,11,1108,363,Player,red,Defense
19,12,982,116,Player,red,Defense
19,14,190,117,Player,red,Defense
19,0,1252,382,Ball,blue,Ball
19,63,217,116,Player,red,Defense
19,70,1106,718,Player,red,Defense
20,1,1133,666,Player,red,Defense
20,2,110,341,Player,red,Defense
20,3,634,203,Player,red,Defense
20,4,368,152,Player,red,Defense
20,5,912,153,Player,red,Defense
20,6,1118,263,Player,red,Defense
20,7,459,62,Player,red,Defense
20,8,528,62,Player,red,Defense
20,10,50,140,Player,red,Defense
20,11,1108,363,Player,red,Defense
20,12,982,116,Player,red,Defense
20,14,190,117,Player,red,Defense
20,0,1252,382,Ball,blue,Ball
20,63,216,115,Player,red,Defense
20,70,1106,718,Player,red,Defense
21,1,1130,666,Player,red,Defense
21,2,110,341,Player,red,Defense
21,3,638,203,Player,red,Defense
21,4,368,152,Player,red,Defense
21,5,912,153,Player,red,Defense
21,6,1118,263,Player,red,Defense
21,7,459,62,Player,red,Defense
21,8,528,62,Player,red,Defense
21,10,50,140,Player,red,Defense
21,11,1108,363,Player,red,Defense
21,12,982,116,Player,red,Defense
21,14,190,117,Player,red,Defense
21,0,1252,382,Ball,blue,Ball
21,63,216,115,Player,red,Defense
21,70,1106,718,Player,red,Defense
22,1,1124,666,Player,red,Defense
22,2,110,341,Player,red,Defense
22,3,641,203,Player,red,Defense
22,4,368,152,Player,red,Defense
22,5,912,153,Player,red,Defense
22,6,1117,263,Player,red,Defense
22,7,458,62,Player,red,Defense
22,8,528,62,Player,red,Defense
22,10,50,140,Player,red,Defense
22,11,1108,363,Player,red,Defense
22,12,982,116,Player,red,Defense
22,14,190,117,Player,red,Defense
22,0,1252,382,Ball,blue,Ball
22,63,216,115,Player,red,Defense
22,70,1106,718,Player,red,Defense
23,1,1118,665,Player,red,Defense
23,2,110,341,Player,red,Defense
23,3,644,203,Player,red,Defense
23,4,368,152,Player,red,Defense
23,5,912,153,Player,red,Defense
23,6,1117,263,Player,red,Defense
23,7,458,62,Player,red,Defense
23,8,528,62,Player,red,Defense
23,10,50,140,Player,red,Defense
23,11,1108,363,Player,red,Defense
23,12,982,116,Player,red,Defense
23,14,190,117,Player,red,Defense
23,0,1252,382,Ball,blue,Ball
23,63,216,115,Player,red,Defense
23,70,1106,718,Player,red,Defense
24,1,760,622,Player,red,Defense
24,2,110,341,Player,red,Defense
24,3,720,208,Player,red,Defense
24,4,368,152,Player,red,Defense
24,5,912,153,Player,red,Defense
24,6,1118,262,Player,red,Defense
24,7,456,62,Player,red,Defense
24,8,528,61,Player,red,Defense
24,10,50,140,Player,red,Defense
24,11,1108,363,Player,red,Defense
24,12,982,117,Player,red,Defense
24,14,190,117,Player,red,Defense
24,0,1252,382,Ball,blue,Ball
24,63,217,115,Player,red,Defense
24,70,1106,718,Player,red,Defense
24,115,28,146,Player,red,Defense
24,124,1005,115,Player,red,Defense
25,1,750,613,Player,red,Defense
25,2,110,341,Player,red,Defense
25,3,724,209,Player,red,Defense
25,4,368,152,Player,red,Defense
25,5,912,153,Player,red,Defense
25,6,1118,262,Player,red,Defense
