frame,ID,X,Y,Class,Color,Position
17,14,20,188,Player,red,Defense
18,1,723,331,Player,red,Defense
18,2,462,496,Player,red,Defense
18,3,553,184,Player,red,Defense
18,4,814,161,Player,red,Defense
18,5,405,104,Player,red,Defense
18,6,1080,316,Player,red,Defense
18,7,864,104,Player,red,Defense
18,8,132,113,Player,red,Defense
18,9,1050,276,Player,red,Defense
18,11,1066,196,Player,red,Defense
18,14,20,188,Player,red,Defense
18,0,736,161,Ball,blue,Ball
19,1,722,330,Player,red,Defense
19,2,462,489,Player,red,Defense
19,3,554,185,Player,red,Defense
19,4,814,161,Player,red,Defense
19,5,405,104,Player,red,Defense
19,6,1080,316,Player,red,Defense
19,7,864,104,Player,red,Defense
19,8,132,113,Player,red,Defense
19,9,1050,276,Player,red,Defense
19,11,1066,196,Player,red,Defense
19,14,20,187,Player,red,Defense
19,0,743,148,Ball,blue,Ball
20,1,722,330,Player,red,Defense
20,2,464,483,Player,red,Defense
20,3,554,185,Player,red,Defense
20,4,814,162,Player,red,Defense
20,5,405,104,Player,red,Defense
20,6,1080,316,Player,red,Defense
20,7,864,104,Player,red,Defense
20,8,132,112,Player,red,Defense
20,9,1050,276,Player,red,Defense
20,11,1066,196,Player,red,Defense
20,14,20,186,Player,red,Defense
20,0,752,135,Ball,blue,Ball
21,1,722,329,Player,red,Defense
21,2,464,482,Player,red,Defense
21,3,554,184,Player,red,Defense
21,4,812,162,Player,red,Defense
21,5,405,104,Player,red,Defense
21,6,1080,316,Player,red,Defense
21,7,864,104,Player,red,Defense
21,8,132,113,Player,red,Defense
21,9,1050,276,Player,red,Defense
21,11,1066,196,Player,red,Defense
21,14,20,186,Player,red,Defense
21,0,760,123,Ball,blue,Ball
22,1,724,327,Player,red,Defense
22,2,466,481,Player,red,Defense
22,3,555,183,Player,red,Defense
22,4,810,161,Player,red,Defense
22,5,405,104,Player,red,Defense
22,6,1080,315,Player,red,Defense
22,7,864,104,Player,red,Defense
22,8,132,113,Player,red,Defense
22,9,1050,276,Player,red,Defense
22,11,1066,196,Player,red,Defense
22,14,20,186,Player,red,Defense
22,0,770,115,Ball,blue,Ball
23,1,726,324,Player,red,Defense
23,2,466,478,Player,red,Defense
23,3,556,183,Player,red,Defense
23,4,809,160,Player,red,Defense
23,5,405,104,Player,red,Defense
23,6,1080,316,Player,red,Defense
23,7,864,104,Player,red,Defense
23,8,132,114,Player,red,Defense
23,9,1050,276,Player,red,Defense
23,11,1066,196,Player,red,Defense
23,14,20,187,Player,red,Defense
23,0,756,114,Ball,blue,Ball
24,1,728,320,Player,red,Defense
24,2,466,474,Player,red,Defense
24,3,556,183,Player,red,Defense
24,4,808,160,Player,red,Defense
24,5,405,104,Player,red,Defense
24,6,1080,315,Player,red,Defense
24,7,864,104,Player,red,Defense
24,8,132,114,Player,red,Defense
24,9,1050,276,Player,red,Defense
24,11,1066,196,Player,red,Defense
24,14,20,188,Player,red,Defense
24,40,1207,167,Player,red,Defense
25,1,730,318,Player,red,Defense
25,2,466,465,Player,red,Defense
25,3,557,183,Player,red,Defense
25,4,807,161,Player,red,Defense
25,5,404,105,Player,red,Defense
25,6,1080,316,Player,red,Defense
25,7,864,105,Player,red,Defense
25,8,133,114,Player,red,Defense
25,9,1050,276,Player,red,Defense
25,11,1067,196,Player,red,Defense
25,14,20,188,Player,red,Defense
25,40,1206,166,Player,red,Defense
25,0,730,119,Ball,blue,Ball
26,1,733,318,Player,red,Defense
26,2,466,459,Player,red,Defense
26,3,557,183,Player,red,Defense
26,4,806,161,Player,red,Defense
26,5,404,104,Player,red,Defense
26,6,1080,316,Player,red,Defense
26,7,864,105,Player,red,Defense
