frame,ID,X,Y,Class,Color,Position
38,5,1090,328,Player,red,Defense
38,6,1085,218,Player,red,Defense
38,7,210,254,Player,red,Defense
38,8,27,255,Player,red,Defense
38,9,1154,178,Player,red,Defense
38,10,1223,226,Player,red,Defense
38,11,506,124,Player,red,Defense
38,21,640,125,Player,red,Defense
39,1,692,546,Player,red,Defense
39,2,368,122,Player,red,Defense
39,3,914,123,Player,red,Defense
39,4,474,154,Player,red,Defense
39,5,1090,328,Player,red,Defense
39,6,1084,218,Player,red,Defense
39,7,210,254,Player,red,Defense
39,8,27,255,Player,red,Defense
39,9,1154,178,Player,red,Defense
39,10,1223,226,Player,red,Defense
39,11,506,124,Player,red,Defense
39,21,640,125,Player,red,Defense
40,1,687,546,Player,red,Defense
40,2,368,122,Player,red,Defense
40,3,914,123,Player,red,Defense
40,4,474,154,Player,red,Defense
40,5,1090,329,Player,red,Defense
40,6,1084,218,Player,red,Defense
40,7,210,254,Player,red,Defense
40,8,27,255,Player,red,Defense
40,9,1154,178,Player,red,Defense
40,10,1223,226,Player,red,Defense
40,11,506,125,Player,red,Defense
40,21,640,125,Player,red,Defense
41,1,686,546,Player,red,Defense
41,2,368,122,Player,red,Defense
41,3,914,123,Player,red,Defense
41,4,473,154,Player,red,Defense
41,5,1090,329,Player,red,Defense
41,6,1084,218,Player,red,Defense
41,7,210,254,Player,red,Defense
41,8,27,255,Player,red,Defense
41,9,1154,178,Player,red,Defense
41,10,1223,226,Player,red,Defense
41,11,506,125,Player,red,Defense
41,21,640,125,Player,red,Defense
42,1,684,546,Player,red,Defense
42,2,368,122,Player,red,Defense
42,3,914,123,Player,red,Defense
42,4,473,154,Player,red,Defense
42,5,1090,329,Player,red,Defense
42,6,1084,218,Player,red,Defense
42,7,210,254,Player,red,Defense
42,8,27,255,Player,red,Defense
42,9,1154,178,Player,red,Defense
42,10,1223,226,Player,red,Defense
42,11,507,125,Player,red,Defense
42,21,640,125,Player,red,Defense
43,1,682,546,Player,red,Defense
43,2,368,122,Player,red,Defense
43,3,914,123,Player,red,Defense
43,4,472,153,Player,red,Defense
43,5,1090,329,Player,red,Defense
43,6,1084,218,Player,red,Defense
43,7,210,254,Player,red,Defense
43,8,27,255,Player,red,Defense
43,9,1154,178,Player,red,Defense
43,10,1223,226,Player,red,Defense
43,11,506,124,Player,red,Defense
43,21,640,126,Player,red,Defense
44,1,680,545,Player,red,Defense
44,2,368,122,Player,red,Defense
44,3,914,123,Player,red,Defense
44,4,472,153,Player,red,Defense
44,5,1090,329,Player,red,Defense
44,6,1084,217,Player,red,Defense
44,7,210,254,Player,red,Defense
44,8,27,255,Player,red,Defense
44,9,1154,178,Player,red,Defense
44,10,1223,226,Player,red,Defense
44,11,506,124,Player,red,Defense
44,21,640,126,Player,red,Defense
45,1,677,545,Player,red,Defense
45,2,368,122,Player,red,Defense
45,3,914,123,Player,red,Defense
45,4,471,153,Player,red,Defense
45,5,1090,329,Player,red,Defense
45,6,1084,216,Player,red,Defense
45,7,210,254,Player,red,Defense
45,8,27,255,Player,red,Defense
45,9,1154,178,Player,red,Defense
45,10,1223,226,Player,red,Defense
45,11,506,125,Player,red,Defense
45,21,640,126,Player,red,Defense
46,1,676,545,Player,red,Defense
46,2,368,122,Player,red,Defense
46,3,914,123,Player,red,Defense
46,4,471,153,Player,red,Defense
46,5,1090,329,Player,red,Defense
46,6,1084,216,Player,red,Defense
46,7,210,254,Player,red,Defense
46,8,27,255,Player,red,Defense
46,9,1154,178,Player,red,Defense
46,10,1223,226,Player,red,Defense
46,11,506,125,Player,red,Defense
46,21,640,126,Player,red,Defense
47,1,675,545,Player,red,Defense
47,2,368,122,Player,red,Defense
47,3,914,123,Player,red,Defense
47,4,470,153,Player,red,Defense
47,5,1090,329,Player,red,Defense
47,6,1084,216,Player,red,Defense
47,7,210,254,Player,red,Defense
47,8,27,255,Player,red,Defense
47,9,1154,178,Player,red,Defense
47,10,1223,226,Player,red,Defense
47,11,506,125,Player,red,Defense
47,21,640,126,Player,red,Defense
48,1,672,546,Player,red,Defense
48,2,368,122,Player,red,Defense
48,3,914,123,Player,red,Defense
48,4,468,153,Player,red,Defense
48,5,1090,329,Player,red,Defense
48,6,1084,215,Player,red,Defense
48,7,210,254,Player,red,Defense
48,8,27,255,Player,red,Defense
48,9,1154,178,Player,red,Defense
48,10,1223,226,Player,red,Defense
48,11,506,125,Player,red,Defense
48,21,640,126,Player,red,Defense
49,1,671,546,Player,red,Defense
49,2,368,122,Player,red,Defense
49,3,914,123,Player,red,Defense
49,4,468,153,Player,red,Defense
49,5,1090,329,Player,red,Defense
49,6,1084,215,Player,red,Defense
49,7,210,254,Player,red,Defense
49,8,27,255,Player,red,Defense
49,9,1154,178,Player,red,Defense
49,10,1223,226,Player,red,Defense
49,11,506,125,Player,red,Defense
49,21,639,126,Player,red,Defense
50,1,672,545,Player,red,Defense
50,2,368,122,Player,red,Defense
50,3,914,123,Player,red,Defense
50,4,466,152,Player,red,Defense
50,5,1090,329,Player,red,Defense
50,6,1084,215,Player,red,Defense
50,7,210,254,Player,red,Defense
50,8,27,255,Player,red,Defense
50,9,1154,178,Player,red,Defense
50,10,1223,226,Player,red,Defense
50,11,506,125,Player,red,Defense
50,21,639,126,Player,red,Defense
51,1,673,545,Player,red,Defense
51,2,368,122,Player,red,Defense
51,3,914,123,Player,red,Defense
51,4,465,152,Player,red,Defense
51,5,1090,329,Player,red,Defense
51,6,1084,215,Player,red,Defense
51,7,210,254,Player,red,Defense
51,8,27,255,Player,red,Defense
51,9,1154,178,Player,red,Defense
51,10,1223,226,Player,red,Defense
51,11,506,125,Player,red,Defense
51,21,639,126,Player,red,Defense
52,1,671,544,Player,red,Defense
52,2,368,122,Player,red,Defense
52,3,914,123,Player,red,Defense
52,4,462,153,Player,red,Defense
52,5,1090,329,Player,red,Defense
52,6,1084,215,Player,red,Defense
52,7,210,254,Player,red,Defense
52,8,27,255,Player,red,Defense
52,9,1154,178,Player,red,Defense
52,10,1223,226,Player,red,Defense
52,11,506,125,Player,red,Defense
52,21,639,126,Player,red,Defense
53,1,670,543,Player,red,Defense
53,2,368,122,Player,red,Defense
53,3,914,123,Player,red,Defense
53,4,462,153,Player,red,Defense
53,5,1090,329,Player,red,Defense
53,6,1084,215,Player,red,Defense
53,7,210,254,Player,red,Defense
53,8,27,255,Player,red,Defense
53,9,1154,178,Player,red,Defense
53,10,1223,226,Player,red,Defense
53,11,506,125,Player,red,Defense
53,21,638,126,Player,red,Defense
54,1,670,543,Player,red,Defense
54,2,368,122,Player,red,Defense
54,3,914,123,Player,red,Defense
54,4,461,153,Player,red,Defense
54,5,1090,329,Player,red,Defense
54,6,1084,215,Player,red,Defense
54,7,210,254,Player,red,Defense
54,8,27,255,Player,red,Defense
54,9,1154,178,Player,red,Defense
54,10,1223,226,Player,red,Defense
54,11,506,125,Player,red,Defense
54,21,638,126,Player,red,Defense
55,1,666,543,Player,red,Defense
55,2,368,122,Player,red,Defense
55,3,914,123,Player,red,Defense
55,4,458,154,Player,red,Defense
55,5,1090,329,Player,red,Defense
55,6,1084,215,Player,red,Defense
55,7,210,254,Player,red,Defense
55,8,27,255,Player,red,Defense
55,9,1154,178,Player,red,Defense
55,10,1223,226,Player,red,Defense
55,11,506,124,Player,red,Defense
55,21,638,126,Player,red,Defense
56,1,664,543,Player,red,Defense
56,2,368,122,Player,red,Defense
56,3,914,123,Player,red,Defense
56,4,458,153,Player,red,Defense
56,5,1090,329,Player,red,Defense
56,6,1084,216,Player,red,Defense
56,7,210,254,Player,red,Defense
56,8,27,255,Player,red,Defense
56,9,1154,178,Player,red,Defense
56,10,1223,226,Player,red,Defense
56,11,505,124,Player,red,Defense
56,21,638,126,Player,red,Defense
57,1,662,543,Player,red,Defense
57,2,368,122,Player,red,Defense
57,3,914,122,Player,red,Defense
57,4,454,153,Player,red,Defense
57,5,1090,329,Player,red,Defense
57,6,1085,216,Player,red,Defense
57,7,210,254,Player,red,Defense
57,8,27,255,Player,red,Defense
57,9,1154,178,Player,red,Defense
57,10,1223,226,Player,red,Defense
57,11,505,125,Player,red,Defense
57,21,638,126,Player,red,Defense
58,1,661,543,Player,red,Defense
58,2,368,122,Player,red,Defense
58,3,914,122,Player,red,Defense
58,4,453,153,Player,red,Defense
58,5,1090,329,Player,red,Defense
58,6,1085,216,Player,red,Defense
58,7,210,254,Player,red,Defense
58,8,27,255,Player,red,Defense
58,9,1154,178,Player,red,Defense
58,10,1223,226,Player,red,Defense
58,11,505,125,Player,red,Defense
58,21,638,126,Player,red,Defense
59,1,661,543,Player,red,Defense
59,2,368,122,Player,red,Defense
59,3,914,122,Player,red,Defense
59,4,453,153,Player,red,Defense
59,5,1090,329,Player,red,Defense
59,6,1086,216,Player,red,Defense
59,7,210,254,Player,red,Defense
59,8,27,255,Player,red,Defense
59,9,1154,178,Player,red,Defense
59,10,1223,226,Player,red,Defense
59,11,505,125,Player,red,Defense
59,21,638,126,Player,red,Defense
60,1,660,544,Player,red,Defense
60,2,368,122,Player,red,Defense
60,3,914,122,Player,red,Defense
60,4,452,153,Player,red,Defense
60,5,1090,329,Player,red,Defense
60,6,1085,217,Player,red,Defense
60,7,210,254,Player,red,Defense
60,8,27,255,Player,red,Defense
60,9,1154,178,Player,red,Defense
60,10,1223,226,Player,red,Defense
60,11,505,125,Player,red,Defense
60,21,638,126,Player,red,Defense
61,1,660,545,Player,red,Defense
61,2,368,122,Player,red,Defense
61,3,914,122,Player,red,Defense
61,4,452,152,Player,red,Defense
61,5,1090,329,Player,red,Defense
61,6,1085,217,Player,red,Defense
61,7,210,254,Player,red,Defense
61,8,27,255,Player,red,Defense
61,9,1154,178,Player,red,Defense
61,10,1223,226,Player,red,Defense
61,11,505,125,Player,red,Defense
61,21,639,126,Player,red,Defense
62,1,659,548,Player,red,Defense
62,2,368,122,Player,red,Defense
62,3,914,122,Player,red,Defense
62,4,452,153,Player,red,Defense
62,5,1090,329,Player,red,Defense
62,6,1086,216,Player,red,Defense
62,7,210,254,Player,red,Defense
62,8,27,255,Player,red,Defense
62,9,1154,178,Player,red,Defense
62,10,1223,226,Player,red,Defense
62,11,505,125,Player,red,Defense
62,21,639,126,Player,red,Defense
63,1,658,550,Player,red,Defense
63,2,368,122,Player,red,Defense
63,3,914,122,Player,red,Defense
63,4,451,153,Player,red,Defense
63,5,1090,329,Player,red,Defense
63,6,1085,217,Player,red,Defense
63,7,210,254,Player,red,Defense
63,8,27,255,Player,red,Defense
63,9,1154,178,Player,red,Defense
63,10,1223,226,Player,red,Defense
63,11,506,125,Player,red,Defense
63,21,639,126,Player,red,Defense
64,1,658,551,Player,red,Defense
64,2,368,122,Player,red,Defense
64,3,914,122,Player,red,Defense
64,4,450,154,Player,red,Defense
64,5,1090,329,Player,red,Defense
64,6,1084,217,Player,red,Defense
64,7,210,254,Player,red,Defense
64,8,27,255,Player,red,Defense
64,9,1154,178,Player,red,Defense
64,10,1223,226,Player,red,Defense
64,11,506,126,Player,red,Defense
64,21,639,126,Player,red,Defense
65,1,658,551,Player,red,Defense
65,2,368,122,Player,red,Defense
65,3,914,122,Player,red,Defense
65,4,448,153,Player,red,Defense
65,5,1090,329,Player,red,Defense
65,6,1084,217,Player,red,Defense
65,7,210,254,Player,red,Defense
65,8,27,255,Player,red,Defense
65,9,1154,178,Player,red,Defense
65,10,1223,226,Player,red,Defense
65,11,506,126,Player,red,Defense
65,21,639,126,Player,red,Defense
66,1,658,551,Player,red,Defense
66,2,368,122,Player,red,Defense
66,3,914,122,Player,red,Defense
66,4,448,154,Player,red,Defense
66,5,1090,329,Player,red,Defense
66,6,1084,218,Player,red,Defense
66,7,210,254,Player,red,Defense
66,8,27,255,Player,red,Defense
66,9,1154,178,Player,red,Defense
66,10,1223,226,Player,red,Defense
66,11,506,126,Player,red,Defense
66,21,639,126,Player,red,Defense
67,1,658,552,Player,red,Defense
67,2,368,122,Player,red,Defense
67,3,914,122,Player,red,Defense
67,4,448,153,Player,red,Defense
67,5,1090,329,Player,red,Defense
67,6,1084,218,Player,red,Defense
67,7,210,254,Player,red,Defense
67,8,27,255,Player,red,Defense
67,9,1154,178,Player,red,Defense
67,10,1223,226,Player,red,Defense
67,11,506,126,Player,red,Defense
67,21,639,126,Player,red,Defense
68,1,658,552,Player,red,Defense
68,2,368,122,Player,red,Defense
68,3,914,122,Player,red,Defense
68,4,447,153,Player,red,Defense
68,5,1090,329,Player,red,Defense
68,6,1085,218,Player,red,Defense
68,7,210,254,Player,red,Defense
68,8,27,255,Player,red,Defense
68,9,1154,178,Player,red,Defense
68,10,1223,226,Player,red,Defense
68,11,506,126,Player,red,Defense
68,21,639,126,Player,red,Defense
69,1,658,553,Player,red,Defense
69,2,368,122,Player,red,Defense
69,3,914,122,Player,red,Defense
69,4,446,153,Player,red,Defense
